"opendate","st.address","city","state","long","lat","type"
1988-03-01,"4001 BEHRMAN","Gretna","LA",-90.03667,29.938155,"SuperCenter"
1988-03-01,"1001 HWY 98 BYPASS","Columbia","MS",-89.79264,31.255242,"SuperCenter"
1988-03-01,"4101 HWY 121","Bedford","TX",-97.13849,32.851678,"SuperCenter"
1988-03-01,"790 GREENSBURG COMMMONS S/C","Greensburg","IN",-85.47579,39.333248,"SuperCenter"
1988-03-01,"174 CYPRESS POINT PRKWY","Palm Coast","FL",-81.22328,29.499591,"SuperCenter"
1988-03-01,"2401 AUGUSTA ROAD","West Columbia","SC",-81.08956,33.990952,"SuperCenter"
1988-03-08,"2040 LON DRIVE","Rantoul","IL",-88.15575,40.307065,"Wal-MartStore"
1988-03-08,"1921 SOUTH MAIN","Sioux Center","IA",-96.19039,43.075142,"Wal-MartStore"
1988-04-07,"171 YODER AVENUE","Avon","CO",-106.51534,39.63298,"SuperCenter"
1988-04-12,"30983 HWY 441 SOUTH","Commerce","GA",-83.46842,34.210423,"SuperCenter"
1988-04-12,"1226 FREEPORT ROAD","De Funiak","FL",-86.14665,30.747244,"SuperCenter"
1988-04-12,"13750 I-10 EAST","Houston","TX",-95.18118,29.778526,"Wal-MartStore"
1988-04-12,"1308 SO. HARRIS ST.","Sandersville","GA",-82.8375,32.984529,"SuperCenter"
1988-04-12,"1435 EAST MAIN ST","Fredericksburg","TX",-98.88389,30.279267,"SuperCenter"
1988-04-12,"34301 HWY 43","Thomasville","AL",-87.77013,31.936003,"SuperCenter"
1988-04-12,"1800 HWY 51 WEST","Stoughton","WI",-89.22432,42.926473,"Wal-MartStore"
1988-05-03,"970 EAST LIBERTY ST.","York","SC",-81.21176,35.005981,"SuperCenter"
1988-05-03,"2281 WEST 190 NO HWY 70","Thatcher","AZ",-109.76487,32.816055,"Wal-MartStore"
1988-05-03,"1815 BROTHERS BLVD","College Station","TX",-96.29882,30.571905,"Wal-MartStore"
1988-05-03,"2110 N STATE HWY #3","North Vernon","IN",-85.63325,39.011225,"Wal-MartStore"
1988-05-03,"1 CHERRY TREE PLAZA","Washington","IN",-87.17619,38.658196,"Wal-MartStore"
1988-05-03,"360 HARBISON BLVD","Columbia (NW)","SC",-81.17611,34.075611,"SuperCenter"
1988-05-03,"1920 SOUTH ARKANSAS","Springhill","LA",-93.45992,32.994597,"Wal-MartStore"
1988-05-03,"10445 DIXIE HIGHWAY","Louisville","KY",-85.85994,38.096056,"Wal-MartStore"
1988-05-03,"1636 HENDERSONVILLE ROAD","Asheville","NC",-82.52307,35.54179,"Wal-MartStore"
1988-05-03,"1825 ROCKBRIDGE RD","Stone Mountain","GA",-84.13167,33.817438,"SuperCenter"
1988-05-03,"120 JILL DRIVE","Berea","KY",-84.27767,37.575568,"SuperCenter"
1988-05-03,"3132 COLLEGE DR.","Baton Rouge","LA",-91.1497,30.411391,"SuperCenter"
1988-05-03,"725 NO. TYNDALL PKWY","Callaway","FL",-85.56392,30.188585,"SuperCenter"
1988-05-03,"3600 YOUNGFIELD ST","Wheat Ridge","CO",-105.10036,39.774341,"Wal-MartStore"
1988-06-02,"2709-A CHURCH STREET","Conway","SC",-79.01692,33.850218,"SuperCenter"
1988-06-02,"2808 COURT STREET","Port Allen","LA",-91.26324,30.473536,"Wal-MartStore"
1988-06-02,"432 SOUTH BROAD STREET","New Tazewell","TN",-83.65241,36.417235,"Wal-MartStore"
1988-06-02,"1347 WEST BROAD","Elizabethtown","NC",-78.58643,34.647611,"Wal-MartStore"
1988-06-02,"1785 COBB PARKWAY SOUTH","Marietta","GA",-84.54746,33.932052,"Wal-MartStore"
1988-06-02,"1030 NORWOOD PARK BD","Austin","TX",-97.67621,30.374654,"SuperCenter"
1988-06-02,"3846 STATE ROAD 674","Ruskin","FL",-82.35965,27.713353,"Wal-MartStore"
1988-06-02,"2650 CREIGHTON ROAD","Pensacola","FL",-87.18937,30.48787,"SuperCenter"
1988-06-14,"1226 EAST DIXIE DRIVE","Asheboro","NC",-79.82919,35.686122,"SuperCenter"
1988-06-30,"5245 SER RD SOUTH","Mobile","AL",-88.18552,30.586808,"SuperCenter"
1988-06-30,"6830 NORMANDY BLVD","Jacksonville","FL",-81.72044,30.307439,"SuperCenter"
1988-06-30,"1965 NORTH STATE STREET","Greenfield","IN",-85.78446,39.799143,"SuperCenter"
1988-06-30,"511 NO. HWY 52","Moncks Corner","SC",-80.01039,33.164225,"SuperCenter"
1988-06-30,"5070 FAYETTEVILLE","Lumberton","NC",-78.98986,34.620874,"SuperCenter"
1988-06-30,"100 SYCAMORE ESTATES DR","Aurora","IN",-84.93094,39.060204,"SuperCenter"
1988-06-30,"2897 VETERAN'S MEMORIAL PKWY","St. Charles","MO",-90.53903,38.762715,"Wal-MartStore"
1988-06-30,"8320 LOCKWOOD RIDGE","Sarasota","FL",-82.52923,27.407657,"Wal-MartStore"
1988-06-30,"2801 NORTH MAIN STREET","Liberty","TX",-94.76595,30.066734,"Wal-MartStore"
1988-06-30,"661 BLANDING BLVD","Orange Park","FL",-81.72916,30.160965,"Wal-MartStore"
1988-08-15,"4801 SOUTH COOPER STREET","Arlington","TX",-97.16435,32.659277,"SuperCenter"
1988-08-16,"169 NORMAN STATION BLVD","Mooresville","NC",-80.89228,35.571827,"SuperCenter"
1988-08-16,"4404 52ND STREET","Kenosha","WI",-87.87617,42.601842,"Wal-MartStore"
1988-08-16,"14286 BEACH BLVD","Jacksonville Beach","FL",-81.39844,30.284641,"Wal-MartStore"
1988-08-16,"10835 ST CHARLES ROCK ROAD","St. Ann","MO",-90.38551,38.727184,"Wal-MartStore"
1988-08-16,"1625 SIMPSON HWY #49","Magee","MS",-89.72086,31.880229,"SuperCenter"
1988-08-16,"373 S ILLINOIS AVE","Oak Ridge","TN",-84.27044,35.992691,"SuperCenter"
1988-08-16,"890 ODUM ROAD","Gardendale","AL",-86.8206,33.67933,"SuperCenter"
1988-08-16,"4331 8TH.ST.SOUTH","Wisconsin Rapids","WI",-89.78761,44.373468,"SuperCenter"
1988-08-16,"1201 SOUTH DIVISION","Harvard","IL",-88.61431,42.424338,"Wal-MartStore"
1988-08-16,"1002 N SPENCE AVE.","Goldsboro","NC",-77.92463,35.377069,"SuperCenter"
1988-08-16,"590 JACKSON BLVD","Dunn","NC",-78.68964,35.322849,"SuperCenter"
1988-09-01,"1165 WAL-MART WAY","Radcliff","KY",-85.93888,37.828459,"SuperCenter"
1988-09-01,"301 PARKWAY PLAZA","Barbourville","KY",-83.88501,36.853913,"Wal-MartStore"
1988-09-01,"1511 BENVENUE RD.","Rocky Mount","NC",-77.82694,35.973773,"SuperCenter"
1988-09-01,"3451 NELSON ROAD","Lake Charles","LA",-93.24905,30.165907,"SuperCenter"
1988-09-01,"1095 INDUSTRIAL PKWY","Saraland","AL",-88.09386,30.831636,"SuperCenter"
1988-09-01,"470 NO. MAYO TRAIL","Paintsville","KY",-82.78167,37.823275,"SuperCenter"
1988-10-03,"13901 MANCHESTER RD","St. Louis","MO",-90.55209,38.601403,"Wal-MartStore"
1988-10-03,"1515 N FM 1604 EAST","San Antonio","TX",-98.50406,29.649797,"SuperCenter"
1988-10-03,"3201 EAST PLATTE AVE","Colorado Springs","CO",-104.77856,38.851493,"SuperCenter"
1988-10-03,"1024 N MAIN STREET","Nicholasville","KY",-84.571,37.883886,"SuperCenter"
1988-10-03,"13300 CORTEZ BLVD","Brooksville","FL",-82.53601,28.555346,"SuperCenter"
1988-10-03,"1213 E. TRINITY MILLS ROAD","Carrollton","TX",-96.89163,32.960374,"SuperCenter"
1988-10-03,"6110 WEST KELLOG","Wichita","KS",-97.4372,37.67129,"SuperCenter"
1988-10-03,"2604 NORTH MAIN ST","Belton","TX",-97.48642,31.073329,"SuperCenter"
1988-10-03,"5025 LOOP 410 NORTHWEST","San Antonio","TX",-98.57166,29.499454,"Wal-MartStore"
1988-10-03,"657 STATE HWY 90","Sierra Vista","AZ",-110.24288,31.562546,"Wal-MartStore"
1988-10-11,"1741 EAST FLORENCE BLVD","Casa Grande","AZ",-111.73499,32.878138,"SuperCenter"
1988-10-11,"1461 EAST HWY 90 BYPASS","Monticello","KY",-84.82841,36.801922,"SuperCenter"
1988-11-01,"3130 LAWRENCE RD","Wichita Falls","TX",-98.54064,33.859798,"SuperCenter"
1988-11-01,"2750 S WOODLANDS VILLAGE BLVD","Flagstaff","AZ",-111.72256,35.279872,"Wal-MartStore"
1988-11-01,"460 HWY 90","Waveland","MS",-89.38349,30.289646,"SuperCenter"
1988-11-01,"1160 SOUTH SIXTH STREET","MacClenny","FL",-82.12457,30.267664,"Wal-MartStore"
1988-11-01,"450 WEST BELMONT DRIVE SW","Calhoun","GA",-84.93798,34.4966,"SuperCenter"
1988-11-01,"305 HOLLY SPRINGS PLAZA","Franklin","NC",-83.39032,35.185018,"Wal-MartStore"
1988-11-01,"12100 LEM TURNER RD","Jacksonville","FL",-81.65651,30.449096,"SuperCenter"
1988-11-01,"5401 SOUTH WHITE MOUNTAIN ROAD","Show Low","AZ",-110.03676,34.271427,"SuperCenter"
1988-11-01,"250 HIGHLANDS SQUARE","Hendersonville","NC",-82.41625,35.353837,"SuperCenter"
1988-11-01,"3027 WADE HAMPTON BLVD.","Greenville","SC",-82.32238,34.935636,"SuperCenter"
1988-11-01,"2171 O'NEAL LN","Baton Rouge","LA",-91.03815,30.425791,"SuperCenter"
1988-11-01,"1201 KNOX AVENUE","North Augusta","SC",-81.94945,33.517435,"SuperCenter"
1988-11-01,"1506 FIR AVENUE","Perry","OK",-97.28809,36.308588,"Wal-MartStore"
1988-11-01,"140 E COLLEGE DRIVE","Concordia","KS",-97.64627,39.568803,"SuperCenter"
1988-11-10,"260 BOBBY JONES EXPRESSWAY","Augusta","GA",-82.09491,33.512541,"Wal-MartStore"
1988-11-17,"1047 EAST CASWELL STREET","Wadesboro","NC",-80.08543,34.985423,"Wal-MartStore"
1988-11-17,"13201 FM 620 ROAD NORTH","Austin (NW)","TX",-97.76588,30.451348,"SuperCenter"
1988-11-17,"2701 LOUISVILLE AVENUE","Monroe","LA",-92.10755,32.519393,"SuperCenter"
1988-11-17,"8970 PENSACOLA BLVD","Pensacola","FL",-87.27734,30.526345,"SuperCenter"
1988-11-17,"5500 THOMASVILLE ROAD","Tallahassee","FL",-84.25979,30.554434,"SuperCenter"
1988-11-17,"1626 ST. ROUTE 12 SO.","Ashland City","TN",-87.06949,36.299293,"SuperCenter"
1988-11-17,"9901 GRANT ST.","Thornton","CO",-104.95943,39.859585,"SuperCenter"
1988-11-17,"4840 OUTER LOOP","Louisville","KY",-85.68218,38.141638,"Wal-MartStore"
1988-11-17,"1850 NORTH MAIN","Rushville","IN",-85.43834,39.614803,"Wal-MartStore"
1988-11-17,"401 N BURKHARDT RD.","Evansville","IN",-87.47506,37.975476,"SuperCenter"
1988-11-17,"2281 SOUTH MAIN ST.","Bellefontaine","OH",-83.75816,40.365923,"SuperCenter"
1988-11-17,"1915 SOUTH HURSTBOURNE LANE","Louisville","KY",-85.62207,38.214982,"Wal-MartStore"
1988-12-31,"772 EAST ROLLINS ROAD","Round Lake Beach","IL",-88.09647,42.366253,"Wal-MartStore"
1988-12-31,"1550 SKIBO ROAD","Fayetteville","NC",-78.953,35.084163,"SuperCenter"
1988-12-31,"710 EAST BEN WHITE BLVD","Austin (S)","TX",-97.76087,30.246309,"SuperCenter"
1988-12-31,"1521 I-35 EAST","Bellmead","TX",-97.08821,31.609834,"SuperCenter"
1988-12-31,"3725 RAMSEY STREET","Fayetteville","NC",-78.89411,35.134301,"Wal-MartStore"
1989-02-02,"2050 FALSE RIVER DRIVE","New Roads","LA",-91.44032,30.700337,"Wal-MartStore"
1989-02-02,"401 NORTH GENERAL BLVD.","Lincolnton","NC",-81.24094,35.473447,"Wal-MartStore"
1989-02-02,"1915 SOUTH RANGE AVENUE","Colby","KS",-101.04485,39.394701,"Wal-MartStore"
1989-02-02,"1637 EAST ROUTE 36","Urbana","OH",-83.76633,40.112531,"Wal-MartStore"
1989-02-02,"976 COMMONWEALTH BLVD","Martinsville","VA",-79.86879,36.696264,"SuperCenter"
1989-02-02,"5800 N. HWY 98","Lakeland","FL",-81.95625,28.128494,"SuperCenter"
1989-02-02,"3020 N BRYANT BLVD","San Angelo","TX",-100.4387,31.468911,"Wal-MartStore"
1989-02-02,"6675 BUSINESS CENTER DR.","Highlands Ranch","CO",-104.92152,39.541571,"Wal-MartStore"
1989-02-02,"1608 NORTH SWENSON","Stamford","TX",-99.81595,32.943145,"Wal-MartStore"
1989-02-02,"60 SOUTH STEWART ROAD","Corbin","KY",-84.10685,36.942035,"SuperCenter"
1989-02-02,"11228 HIGHWAY 63 SO.","Lucedale","MS",-88.58869,30.873353,"SuperCenter"
1989-02-02,"1905 MC COY ROAD","Sun Prairie","WI",-89.2253,43.189953,"Wal-MartStore"
1989-02-02,"200 COLUMBUS CORNERS DRIVE","Whiteville","NC",-78.70773,34.312063,"SuperCenter"
1989-02-02,"1524 HWY 19 NORTH","Meridian","MS",-88.7494,32.358891,"Wal-MartStore"
1989-02-02,"616 HWY 54 EAST","Black River Falls","WI",-90.80066,44.277231,"Wal-MartStore"
1989-02-02,"2151 EAST MAIN ST","Spartanburg","SC",-81.85729,34.982424,"SuperCenter"
1989-02-02,"14500 US HWY 301 SO.","Starke","FL",-82.11706,29.937512,"SuperCenter"
1989-02-02,"7520 GARNERS FERRY ROAD","Columbia","SC",-80.93844,33.968011,"SuperCenter"
1989-02-02,"2825 SOUTH STATE ROUTE 73","Wilmington","OH",-83.84446,39.463476,"SuperCenter"
1989-02-02,"903 SOUTH FIRST/ROUTE 3","Madill","OK",-96.74851,34.092658,"Wal-MartStore"
1989-02-02,"1126 WEST BUSINESS 77","San Benito","TX",-97.63519,26.111261,"SuperCenter"
1989-02-02,"2003 E. RODEO DRIVE","Cottonwood","AZ",-112.01002,34.723788,"SuperCenter"
1989-02-02,"3105 MLK JR BLVD","New Bern","NC",-77.09936,35.091472,"SuperCenter"
1989-02-02,"233 S NEW YORK AVE","Alamogordo","NM",-105.97561,32.839921,"SuperCenter"
1989-03-01,"3930 IH 35 N","New Braunfels","TX",-98.058575,29.745303,"DistributionCenter"
1989-04-03,"1918 NORTH STATE STREET","Iola","KS",-95.39695,37.926666,"Wal-MartStore"
1989-04-03,"2500 SO. KIRKMAN RD","Orlando","FL",-81.43994,28.52493,"SuperCenter"
1989-04-03,"2780 JOHN HAWKINS PKWY","Hoover","AL",-86.81577,33.356981,"SuperCenter"
1989-04-03,"120 DANIEL BOONE PLAZA","Hazard","KY",-83.19061,37.274854,"SuperCenter"
1989-04-03,"7525 WINCHESTER RD.","Memphis","TN",-89.80329,35.035466,"SuperCenter"
1989-04-03,"305 SOUTH LARKIN","Joliet","IL",-88.10553,41.50798,"Wal-MartStore"
1989-04-03,"4515 COLLEGE AVENUE","Snyder","TX",-100.95344,32.760229,"Wal-MartStore"
1989-04-03,"6310 S. HWY 85-87","Fountain","CO",-104.69627,38.674013,"SuperCenter"
1989-04-03,"1362 WEST MAIN STREET","Whitewater","WI",-88.73279,42.818747,"Wal-MartStore"
1989-04-03,"2440 NORTH LEBANON STREET","Lebanon","IN",-86.46592,40.047966,"Wal-MartStore"
1989-04-03,"3700 HWY 280/431 N.","Phenix City","AL",-85.01943,32.492304,"SuperCenter"
1989-04-03,"1940 VENTURE DRIVE","Ottumwa","IA",-92.41741,41.023872,"SuperCenter"
1989-04-03,"3141 GARDEN ROAD","Burlington","NC",-79.4698,36.072336,"SuperCenter"
1989-04-03,"1049 DURHAM ROAD, SUITE A","Roxboro","NC",-78.97375,36.414739,"SuperCenter"
1989-04-03,"2400 N. FRANKLIN ST.","Christiansburg","VA",-80.41222,37.136013,"SuperCenter"
1989-04-03,"3209 DEANS BRIDGE RD","Augusta","GA",-82.01237,33.387089,"SuperCenter"
1989-04-03,"3240 SOUTHWESTERN","Marion","IN",-85.66324,40.58119,"SuperCenter"
1989-04-03,"567  IVY TECH DRIVE","Madison","IN",-85.38031,38.787175,"SuperCenter"
1989-04-03,"975 NORTH CABLE ROAD","Lima","OH",-84.14468,40.739517,"Wal-MartStore"
1989-04-03,"2400 W MICHIGAN ST","Sidney","OH",-84.15974,40.284855,"SuperCenter"
1989-04-03,"2099 N BRIDGE STREET","Elkin","NC",-80.84586,36.283497,"Wal-MartStore"
1989-05-02,"901 US HWY 401 BYPASS","Laurinburg","NC",-79.45745,34.779227,"SuperCenter"
1989-05-02,"10411 N FREEWAY 45","Houston","TX",-95.39552,29.885451,"SuperCenter"
1989-05-02,"1834 WINKLER STREET","Wilkesboro","NC",-81.17462,36.136991,"Wal-MartStore"
1989-05-02,"2201 NO. YOUNG BLVD","Chiefland","FL",-82.86837,29.453178,"SuperCenter"
1989-05-02,"1260 KINZIE AVENUE","Bradley","IL",-87.86239,41.144256,"Wal-MartStore"
1989-05-02,"5555 S US HWY #41","Terre Haute","IN",-87.3977,39.393237,"SuperCenter"
1989-06-01,"2881 NORTH AVENUE","Grand Junction","CO",-108.55,39.072831,"SuperCenter"
1989-06-01,"7150 EAST SPEEDWAY","Tucson","AZ",-110.82559,32.213291,"Wal-MartStore"
1989-06-01,"1841 WEST MAIN STREET","Salem","VA",-80.07821,37.288807,"SuperCenter"
1989-06-01,"3795 BUFORD DRIVE","Buford","GA",-83.94701,34.089419,"SuperCenter"
1989-06-01,"1536 EGG HARBOR ROAD","Sturgeon Bay","WI",-87.38044,44.844133,"Wal-MartStore"
1989-06-01,"100 WEST WHITE PARK DRIVE","Nogales","AZ",-110.9264,31.37737,"SuperCenter"
1989-06-01,"455 EAST WETMORE","Tucson","AZ",-110.98534,32.260316,"Wal-MartStore"
1989-06-01,"2250 NO. DIERS AVE","Grand Island","NE",-98.38749,40.916866,"SuperCenter"
1989-06-01,"700 MIKES' PIKE BLVD","Winslow","AZ",-110.53128,35.258309,"Wal-MartStore"
1989-06-01,"300 WEST ESPLANADE","Kenner","LA",-90.25133,30.022853,"SuperCenter"
1989-06-29,"501 HAMPTON POINTE BLVD","Hillsborough","NC",-79.09459,36.079726,"SuperCenter"
1989-06-29,"5811 ELMORE AVENUE","Davenport","IA",-90.53924,41.565433,"SuperCenter"
1989-06-29,"10741 WEST FLORISSANT","Ferguson","MO",-90.30258,38.74785,"Wal-MartStore"
1989-06-29,"4210 FRANKLIN ROAD","Roanoke","VA",-79.93549,37.236753,"Wal-MartStore"
1989-06-29,"3023 MILTON AVENUE","Janesville","WI",-89.04277,42.69146,"Wal-MartStore"
1989-06-29,"670 LILLINGTON HWY","Spring Lake","NC",-78.97499,35.211913,"SuperCenter"
1989-06-29,"4701 BUENA VISTA ROAD","Columbus","GA",-84.90942,32.479492,"Wal-MartStore"
1989-06-29,"10060 TWO NOTCH ROAD","Columbia","SC",-80.93286,34.084069,"SuperCenter"
1989-06-29,"5401 FAIRINGTON ROAD","Decatur","GA",-84.15381,33.676358,"SuperCenter"
1989-06-29,"2110 BELLS HIGHWAY","Walterboro","SC",-80.67195,32.89989,"SuperCenter"
1989-06-29,"735 WHITFIELD DRIVE","Columbus","IN",-85.9456,39.185341,"SuperCenter"
1989-08-01,"609 S TAYLOR DR","Sheboygan","WI",-87.72893,43.736145,"Wal-MartStore"
1989-08-01,"2025 N MARINE ROAD","Jacksonville","NC",-77.3756,34.781212,"SuperCenter"
1989-08-01,"780 COMMONWEALTH DRIVE","Norton","VA",-82.63138,36.942047,"SuperCenter"
1989-08-01,"620 SOUTH IH 35","Georgetown","TX",-97.64713,30.643058,"SuperCenter"
1989-08-01,"301 TOWN CENTER BLVD","Van Wert","OH",-84.57871,40.874092,"SuperCenter"
1989-08-01,"1233 NORTH LEE HIGHWAY","Lexington","VA",-79.47658,37.794344,"SuperCenter"
1989-08-01,"1193 NORTH MAIN STREET","Marion","VA",-81.53045,36.828526,"Wal-MartStore"
1989-08-01,"3500 EAST MAIN STREET","Merrill","WI",-89.70469,45.181311,"Wal-MartStore"
1989-08-01,"5226 SIGMON ROAD","Wilmington","NC",-77.88452,34.221512,"SuperCenter"
1989-08-31,"1200 S.E. MILITARY DRIVE","San Antonio (S)","TX",-98.49049,29.363335,"SuperCenter"
1989-08-31,"6777 CLINTON HWY","Knoxville","TN",-83.97962,36.008048,"SuperCenter"
1989-08-31,"7340 NORRIS FREEWAY N.E.","Knoxville","TN",-83.92511,36.046598,"Wal-MartStore"
1989-08-31,"1299 NORTH BRIGHTLEAF","Smithfield","NC",-78.34446,35.506459,"SuperCenter"
1989-08-31,"2727 CORNHUSKERS DRIVE","South Sioux City","NE",-96.4187,42.467095,"Wal-MartStore"
1989-08-31,"100 SOUTH RAGUS RD","Claypool","AZ",-110.814893,33.415409,"Wal-MartStore"
1989-08-31,"1430 AUSTIN HIGHWAY","San Antonio","TX",-98.4568,29.48618,"SuperCenter"
1989-08-31,"3306 NORTH UNIVERSITY DRIVE","Sunrise","FL",-80.27183,26.179495,"Wal-MartStore"
1989-08-31,"7400 RIVERS AVE","North Charleston","SC",-80.0228,32.918757,"SuperCenter"
1989-09-16,"1330 NO. ESNHOWER DR","Beckley","WV",-81.19958,37.79064,"SuperCenter"
1989-10-02,"7700 WEST QUINCY AVENUE","Littleton","CO",-105.07393,39.616114,"Wal-MartStore"
1989-10-02,"3471 OLD HALIFAX RD","South Boston","VA",-78.92008,36.701855,"SuperCenter"
1989-10-02,"5110 JEFFERSON HWY","Harahan","LA",-90.20536,29.952605,"SuperCenter"
1989-10-02,"300 HIGHWAY 24","Morehead City","NC",-76.75219,34.729839,"SuperCenter"
1989-10-02,"410 GRAND VALLEY BLVD","Martinsville","IN",-86.41337,39.442774,"SuperCenter"
1989-10-02,"2720 WATSON BLVD.","Warner Robins","GA",-83.64332,32.638316,"SuperCenter"
1989-10-02,"11217 STATE ROUTE 41","West Union","OH",-83.54335,38.795145,"SuperCenter"
1989-10-02,"508 BYPASS 72 NW","Greenwood","SC",-82.15614,34.225872,"SuperCenter"
1989-10-31,"2801-B AIRPORT THRUWAY","Columbus","GA",-84.92583,32.53554,"Wal-MartStore"
1989-10-31,"335 SO. RED BANK ROAD","Evansville","IN",-87.63664,37.966292,"SuperCenter"
1989-10-31,"3911 BIENVILLE BLVD","Ocean Springs","MS",-88.77565,30.403286,"SuperCenter"
1989-10-31,"2501 HWY 180 EAST","Silver City","NM",-108.30206,32.729758,"SuperCenter"
1989-10-31,"3400 SINGING HILLS BLVD","Sioux City","IA",-96.35291,42.466292,"SuperCenter"
1989-10-31,"1681 EATONTON ROAD","Madison","GA",-83.47936,33.588436,"SuperCenter"
1989-10-31,"2222 CREST VIEW DRIVE","Hudson","WI",-92.71996,44.978518,"Wal-MartStore"
1989-10-31,"200 SOUTH STATE ROAD 434","Altamonte Springs","FL",-81.41112,28.663913,"Wal-MartStore"
1989-10-31,"2304 LINCOLNWAY EAST","Goshen (S)","IN",-85.84885,41.567559,"SuperCenter"
1989-10-31,"2203 AVENUE A WEST","Oskaloosa","IA",-92.65534,41.281669,"SuperCenter"
1989-10-31,"1126 E. LYNCHBURG SALEM TRNPK","Bedford","VA",-79.52839,37.339184,"SuperCenter"
1989-10-31,"1470 SO. COURT ST.","Circleville","OH",-82.94285,39.598236,"SuperCenter"
1989-11-16,"3919 EAST MARKET STREET","Logansport","IN",-86.36684,40.754787,"Wal-MartStore"
1989-11-16,"715 NORTH NORWOOD","Wallace","NC",-77.97788,34.738793,"Wal-MartStore"
1989-11-16,"570 PAMLICO PLAZA","Washington","NC",-77.03459,35.560439,"SuperCenter"
1989-11-16,"15017 EMERALD COAST PKWY","Destin","FL",-86.4338,30.391795,"SuperCenter"
1989-11-16,"300 N. BEELINE HWY","Payson","AZ",-111.28137,34.243578,"SuperCenter"
1989-11-16,"2255 HIGHWAY 71","Marianna","FL",-85.23283,30.675635,"SuperCenter"
1989-11-16,"350 ROBERT SMALLS PKWY","Beaufort","SC",-80.74845,32.445712,"SuperCenter"
1989-11-16,"351 RIVER HILL ROAD","Ashland","KY",-82.64532,38.473961,"SuperCenter"
1989-12-30,"2032 DELL RANGE BLVD","Cheyenne","WY",-104.88279,41.275932,"SuperCenter"
1989-12-30,"160 LOWES BLVD","Lexington","NC",-80.23174,35.775789,"SuperCenter"
1989-12-30,"1028 RICHMOND AVENUE C.","Staunton","VA",-79.07625,38.146216,"SuperCenter"
1989-12-30,"2019 RICHMOND ROAD","McHenry","IL",-88.24769,42.348406,"Wal-MartStore"
1989-12-30,"2609 7TH STREET","Las Vegas","NM",-105.08142,35.594103,"SuperCenter"
1989-12-30,"2501 E. NORTH ST.","Kendallville","IN",-85.26765,41.449897,"SuperCenter"
1989-12-30,"1815 SOUTH STORY","Boone","IA",-93.87437,42.074515,"Wal-MartStore"
1989-12-30,"4500 SOUTH 108TH STREET","Greenfield","WI",-88.03798,42.966681,"Wal-MartStore"
1989-12-30,"920 HWY 12","West Baraboo","WI",-89.74753,43.483503,"SuperCenter"
1989-12-30,"1530 WAL-MART DRIVE","Lebanon","OH",-84.22175,39.440152,"SuperCenter"
1989-12-30,"4208 E BLUE GRASS RD","Mt. Pleasant","MI",-84.78306,43.60616,"Wal-MartStore"
1989-12-30,"351 SOUTH WASHBURN ST.","Oshkosh","WI",-88.61324,44.018871,"SuperCenter"
1990-01-31,"7420 CHAPMAN HIGHWAY","Knoxville","TN",-83.89042,35.923517,"SuperCenter"
1990-01-31,"1556 EAST MAIN","Oak Hill","WV",-81.14533,37.982775,"Wal-MartStore"
1990-01-31,"1795 KIOWA BLVD","Lake Havasu City","AZ",-114.33694,34.483582,"Wal-MartStore"
1990-01-31,"2840 HWY 95","Bullhead City","AZ",-114.59734,35.097719,"SuperCenter"
1990-01-31,"1527 GARNER STATION BLVD.","Raleigh","NC",-78.65734,35.716105,"Wal-MartStore"
1990-01-31,"4004 LAWRENCEVILLE HWY NW","Duluth","GA",-84.11655,33.872371,"SuperCenter"
1990-01-31,"204 NO. ANDERSON LANE","Hendersonville","TN",-86.61173,36.311047,"SuperCenter"
1990-01-31,"210 GREENVILLE BLVD","Greenville","NC",-77.37896,35.626653,"SuperCenter"
1990-01-31,"6 CONLEY ROAD","La Junta","CO",-103.54001,37.995879,"SuperCenter"
1990-01-31,"3000 EAST FRANKLIN RD","Gastonia","NC",-81.15312,35.263287,"SuperCenter"
1990-01-31,"10224 COORS BYPASSNW","Albuquerque","NM",-106.67336,35.196446,"SuperCenter"
1990-01-31,"4545 HYPOLUXO ROAD","Lake Worth","FL",-80.12874,26.609226,"Wal-MartStore"
1990-01-31,"308 HAPERSHAM HILLS CIRCLE","Cornelia","GA",-83.54118,34.514215,"Wal-MartStore"
1990-01-31,"820 SOUTH RAND","Lake Zurich","IL",-88.05859,42.199957,"Wal-MartStore"
1990-01-31,"2300 SO. PLEASANT VALLEY RD.","Winchester","VA",-78.16653,39.179076,"SuperCenter"
1990-01-31,"4400 W TENNESSEE","Tallahassee","FL",-84.32394,30.446766,"SuperCenter"
1990-01-31,"18680 SO. NOGALES HWY","Green Valley","AZ",-111.00904,31.857504,"SuperCenter"
1990-01-31,"01 I-25 INTERCHANGE","Belen","NM",-106.7648,34.646779,"SuperCenter"
1990-01-31,"2200 17TH ST.","Spirit Lake","IA",-95.10892,43.428983,"SuperCenter"
